row_id,designers
111799,Jeff Grossman
111799,Volko Ruhnke
58421,Acchittocca
58421,Flaminia Brasini
58421,Virginio Gigli
58421,Stefano Luperto
58421,Antonio Tinto
440540,Alexi Piovesan
440540,Julien Prothière
291845,Ben Pinchback
291845,Matt Riddle
298383,Flaminia Brasini
298383,Virginio Gigli
298383,Simone Luciani
875,Jeroen Doumen
875,Joris Wiersinga
370913,Alexandar Ortloff-Tang
190082,Gabriele Mari
190082,Gianluca Santopietro
329551,Glenn Drover
286063,Ludovic Roudy
286063,Bruno Sautter
192836,Tim Puls
298231,Gavan Brown
298231,Sébastien Pauchon
298231,Adam Wyse
141572,Tim Fowers
403441,Dani Garcia
39351,Martin Wallace
244114,Reiner Knizia
270673,Phil Walker-Harding
9625,Martin Wallace
153016,(Uncredited)
2398,Sir John Suckling
224710,Raphaël Guiton
224710,Jean-Baptiste Lullien
224710,Nicolas Raoult
140603,Peter Hawes
399941,Keith Piggott
30869,Peter Prinz
135779,Jun Sasaki
113924,Raphaël Guiton
113924,Jean-Baptiste Lullien
113924,Nicolas Raoult
123123,"D. Brad Talton, Jr."
328479,Aske Christiansen
334065,Molly Johnson
334065,Robert Melvin
334065,Aaron Mesburne
334065,Kevin Russ
334065,Shawn Stankewich
273330,Eric M. Lang
273330,Michael Shinall
6472,Christian T. Petersen
6472,Kevin Wilson
41,Sid Sackson
13004,Klaus-Jürgen Wrede
39938,Xavier Georges
160010,Frédéric Henry
160010,Antoine Bauza
160010,Pascal Bernard
160010,Bruno Cathala
160010,Croc
160010,Ludovic Maublanc
160010,Laurent Pouchain
37904,Laurent Lavaur
37904,Eric Randall
10547,Bruce Glassco
10547,Rob Daviau
10547,Bill McQuillan
10547,Mike Selinker
10547,Teeuwynn Woodruff
143519,Eric Zimmerman
347305,Vital Lacerda
262941,Chad Jensen
135219,Roberto Di Meglio
135219,Marco Maggi
135219,Francesco Nepitello
306040,Fabio Lopiano
258036,Matthew O'Malley
258036,Ben Rosset
368061,Reiner Knizia
42776,Corey Konieczka
155703,Dominic Crapuchettes
155703,Dmitry Knorre
155703,Sergey Machin
180593,Nicolas Robert
107529,Donald X. Vaccarino
171499,Phil Walker-Harding
326494,Michael Menzel
1353,Peter Sarrett
24508,Marcel-André Casasola Merkle
361545,James Kniffen
204472,Tim Pinder
3685,Tom Dalgliesh
3685,Jerry Taylor
270239,Max Anderson
270239,Zac Dixon
270239,Austin Harrison
174785,Serge Laget
233247,James Kniffen
300905,Aurélien Picolet
444481,Richard Borg
444481,Adrien Martinot
209778,Kasper Lapp
100423,Richard Launius
100423,Kevin Wilson
424981,Hiroken
316624,Matt Eklund
306881,Hjalmar Hach
306881,Lorenzo Silva
169255,Nate French
169255,Eric M. Lang
283864,Kristian Amundsen Østby
283864,Eilif Svensson
3201,Reiner Knizia
300300,David Cicurel
300300,Wojciech Grajkowski
21763,Bruno Cathala
21763,Ludovic Maublanc
205359,Corey Konieczka
205359,Lukas Litzsinger
266164,Reiner Knizia
163839,Mark K. Swanson
202670,Alan R. Moon
214880,Raymond Chandler III
218603,Hjalmar Hach
163166,Ted Alspach
163166,Akihisa Okui
346703,Antoine Bauza
338957,Paolo Mori
296912,Grant Rodiek
212445,James M. Hewitt
212445,Andy Hoare
212445,Jervis Johnson
121408,Hisashi Hayashi
69789,Robert Dougherty
69789,John Fiorillo
69789,Justin Gary
69789,Brian M. Kibler
132018,Mark Herman
279613,Aristide Bruyant
279613,Cyril Demaegd
279613,Guillaume Montiage
279613,Yohan Servais
193558,Stefan Feld
29603,John H. Butterfield
2955,Michael Kiesling
2955,Wolfgang Kramer
113294,Kristian Amundsen Østby
254708,Keith Matejka
254708,James William Ryan
254708,Peter Andrew Ryan
283863,Kristian Amundsen Østby
283863,Eilif Svensson
249381,Klaus Zoch
422541,Nigel Buckle
422541,Dávid Turczi
242639,Marc Paquien
220517,Kevin Bishop
1513,Richard Berthold
1513,Don Greenwood
1513,Robert Haines
434906,Gricha German
434906,Corentin Lebrat
148729,Jake Staines
284760,Aaron Donogh
284760,Prospero Hall
284760,Peter Lee
88,Michael Kiesling
88,Wolfgang Kramer
180511,Hervé Rigal
231581,Martin Wallace
357873,Pablo Clark
301255,Scott Caputo
301255,Luke Laurie
318560,Martino Chiacchiera
318560,Reiner Knizia
183840,Alexander Pfister
123540,Antoine Bauza
198953,Phil Eklund
198953,Matt Eklund
267609,Artyom Nichipurov
71721,Corey Konieczka
167400,Isaac Vega
241590,Christoph Reiser
241590,Arno Steinwender
331787,Scott Almes
358320,Ryan Laukat
30380,Michael Rieneck
30380,Stefan Stadler
58281,Colby Dauch
119432,Tony Boydell
394106,James A. Wilson
394106,Clarissa A. Wilson
363307,Hjalmar Hach
1465,Ken Fisher
7717,Reiner Knizia
7717,Klaus-Jürgen Wrede
156336,Shadi Torbey
50750,Jay Cormier
50750,Sen-Foong Lim
244608,Oliver Richtberg
367518,Nigel Buckle
367518,Dávid Turczi
20100,Dominic Crapuchettes
299169,Győri Zoltán Gábor
168584,Seiji Kanai
373600,Rob Daviau
373600,Eric M. Lang
373600,Marco Portugal
213893,Bruno Cathala
213893,Marc Paquien
154825,Stefan Risthaus
257501,Richard Garfield
45,Richard Borg
280480,Carsten Lauber
183562,Alex Davy
183562,James Kniffen
183562,Corey Konieczka
183562,Jay Little
183562,Adam Sadler
183562,Brady Sadler
238799,Raúl Fernández Aparicio
238799,Vladimír Suchý
358737,Justin Kemppainen
70512,Stefan Feld
126792,Yoann Levet
146278,Vlaada Chvátil
483,Allan B. Calhamer
203416,Inka Brand
203416,Markus Brand
270970,Emerson Matsuuchi
143741,Michael Palm
143741,Lukas Zach
165401,Richard Sivél
165401,Peer Sylvester
256788,Oleksandr Nevskiy
299684,Head Quarter Simulation Game Club
351817,Fábio Cury
351817,Michael Shinall
281442,Federico Pierlorenzi
281442,Daniele Tascini
303731,Tommaso Mondadori
303731,Alberto Parisi
316546,Wolfgang Warsch
20963,Stephen Hand
20963,Kevin Wilson
223770,Jun Sasaki
232219,Hjalmar Hach
232219,Luca Ricci
232219,Lorenzo Silva
121288,Jean-Louis Roubira
158435,Paolo Mori
255692,Thomas Lehmann
2453,Bernard Tavitian
143515,Michael Kiesling
143515,Wolfgang Kramer
15512,Bruno Faidutti
15512,Alan R. Moon
134726,Paul Peterson
447243,Faouzi Boughida
447243,Mathieu Rivero
441696,Mathias Wigge
40628,Wolfgang Sentker
40628,Ralf zur Linde
73761,Adam Kałuża
372559,Alex Hague
372559,Jon Perry
372559,Justin Vickers
11825,Mark Herman
168435,Matthew O'Malley
168435,Ben Rosset
72321,Gil Hova
242574,Emerson Matsuuchi
314503,Thomas Dupont
382843,Vladimír Suchý
407297,Adam Hill
407297,Ben Pinchback
407297,Matt Riddle
393325,Remo Conzadori
393325,Paolo Mori
264052,S J Macdonald
226320,Hoby Chou
226320,Vienna Chou
244331,Reiner Knizia
352418,Steven Aramini
342444,Andrea Colletti
342444,Diego Fonseca
342444,Marco Montanaro
21882,Reiner Knizia
253499,Jeremy Stoltzfus
16747,Carey Grayson
16747,Randy Nash
16747,Rick Soued
393672,Joe Klipfel
393672,Nikki Valens
241724,Haakon Gaarder
162007,Orin Bishop
65532,Richard Launius
244228,Emerson Matsuuchi
218333,Scott Frisco
218333,Steven Strumpf
387780,Simone Luciani
387780,Danilo Sabia
155624,Emerson Matsuuchi
276498,José Antonio Abascal Acebo
173064,Joseph Fatula
87890,Piotr Haraszczak
87890,Ignacy Trzewiczek
181521,Justin Kemppainen
181521,Adam Sadler
181521,Brady Sadler
313889,Josh J. Carlson
313889,Adam Carlson
313889,Logan Giannini
8125,Claudia Hely
8125,Roman Pelek
300877,Uwe Rosenberg
15364,Henry Stern
393429,Alex Cutler
393429,Peter C. Hayward
169654,Jun Sasaki
169654,Goro Sasaki
150997,Jason C. Hill
160495,Marco Canetta
160495,Stefania Niccolini
22345,Sébastien Pauchon
385331,Ryan Laukat
68425,Seth Jaffee
214029,John H. Butterfield
9823,Ken Dunn
9823,Pete Shelling
332290,Eric Barone
332290,Cole Medeiros
198740,Seiji Kanai
73171,Christophe Boelinger
214887,Vital Lacerda
181687,Adrian Abela
181687,David Chircop
220520,Uwe Rosenberg
204516,Beau Beckett
204516,Dave Kimmel
204516,Jeph Stahl
256382,Aaron Donogh
256382,Prospero Hall
256382,Brian Kirk
251678,Hjalmar Hach
251678,Lorenzo Silva
200147,Bruno Cathala
200147,Charles Chevallier
338760,Alexander Huemer
239472,Dan Blanchett
47185,Eric M. Lang
116998,Edward Bolme
116998,Mike Elliott
116998,Mark Wootton
218121,Stan Kordonskiy
218121,Mike Nudd
31563,Corey Konieczka
31563,Christian T. Petersen
31563,Tim Uren
256570,Benjamin Schwer
359970,Johannes Krenner
359970,Markus Slawitscheck
201825,Adam P. McIver
294612,Mathieu Casnin
294612,Cyril Demaegd
294612,Guilaine Didier
294612,Gabriel Durnerin
294612,Luna Marie
294612,Théo Rivière
198830,Scott Almes
231218,John Kean
271319,Rüdiger Dorn
434367,Nuno Bizarro Sentieiro
434367,Paulo Soledade
3307,Dirk Henn
254386,Glenn Drover
161417,Carl Chudyk
161417,Chris Cieslik
249277,Zé Mendes
285984,Antoine Bauza
156943,Bernd Brunnhofer
156943,Karl-Heinz Schmiel
194879,Ghislain Masson
179172,Joel Finch
234477,Molly Glover
234477,Tom Jolly
203417,Inka Brand
203417,Markus Brand
55600,Vladimír Suchý
387378,Reiner Knizia
171273,Kane Klenko
354544,Noah Cohen
354544,Sam Crane
354544,Rob Daviau
354544,Adil M. Geresu
354544,Justin D. Jacobson
354544,Brian Neff
277700,Jonny Pac
277700,Carl Van Ostrand
277700,Drake Villareal
43528,Michael Rieneck
43528,Stefan Stadler
402676,Steve Finn
402676,Phil Walker-Harding
175117,Aaron Weissblum
393333,Tomáš Holek
377470,Akiyama Koryo
377470,Kozu Yusei
272739,Alban Viard
131260,Steffen Benndorf
329845,Gérald Cattiaux
329845,Jean-Louis Roubira
162286,Gavan Brown
162286,Matt Tolman
281549,Aron Midhall
281549,Elon Midhall
281549,Assar Pettersson
2163,Richard Halliwell
217780,Stefan Risthaus
170416,Patrick Leder
170416,David Somerville
270314,Steffen Benndorf
131287,Gil d'Orey
131287,Nuno Bizarro Sentieiro
131287,Paulo Soledade
173442,Glenn Drover
297129,Geonil
56692,Naoki Homma
160499,Richard Garfield
275467,Ondra Skoupý
422674,Kristian Amundsen Østby
422674,Eilif Svensson
30645,Doug Eckhart
267319,Ryan Laukat
227460,Mark Simonitch
227460,Jaro Andruszkiewicz
196526,Saashi
420498,John D. Clair
2093,(Uncredited)
179275,Chris Cieslik
219215,Ted Alspach
192457,Grant Rodiek
192457,Michał Oracz
192457,Michał Walczak
122298,Brent Povis
197443,Tim Fowers
12002,Rüdiger Dorn
284818,William Attia
317457,Brian Lewis
317457,David McGregor
317457,Marissa Misura
216459,Peer Sylvester
176165,Sami Laakso
218479,Richard Ámann
218479,Viktor Péter
218479,István Pócsi
218479,Frigyes Schőberl
1035,John Hill (I)
91872,Peter Lee
230244,Sébastien Dujardin
230244,Xavier Georges
230244,Alain Orban
156566,Régis Bonnessée
65244,Matt Leacock
245643,Rüdiger Dorn
137988,Raphaël Guiton
137988,Jean-Baptiste Lullien
137988,Percy de MontBlanc
137988,Nicolas Raoult
191051,Grégory Oliver
36235,Jeremy Holcomb
36235,Stephen McLaughlin
228867,Arnaud Ladagnous
228867,Fabrice Mazza
228867,Sébastien Pauchon
228867,Billy Stevenson
395375,Mitch Wallace (II)
239307,Thomas Cauët
239307,Lewis Cheshire
239307,Arch Stanton
234671,Jeroen Doumen
234671,Matt Leacock
252153,Francesco Testini
252153,Pierluca Zizzi
110277,Vangelis Bagiartakis
268201,Nate Chatellier
268201,Aaron Hein
268201,Manny Trembley
420805,Tido Lorenz
420805,Uwe Rosenberg
528,Kris Burm
228328,Stan Kordonskiy
163602,Eric M. Lang
296108,Jacob Fryxelius
295293,Giuseppe Cicero
295293,Andrea Crespi
281474,Seppo Kuukasjärvi
281474,Sami Laakso
91514,Scott Frisco
91514,Steven Strumpf
12891,Richard Sivél
586,Courtney F. Allen
103886,Eric M. Lang
137269,William Attia
26990,Franz-Benno Delonge
26990,Thomas Ewert
30957,Karl-Heinz Schmiel
41002,Paolo Mori
295262,Roger Tankersley
295262,David Thompson (I)
324090,Toni Serradesanferm
324090,Daniel Simon
26997,Jason Matthews
26997,Ted Torgerson
145659,Ed Marriott
904,Reiner Knizia
179803,Thiago Aranha
179803,Guilherme Goulart
179803,Eric M. Lang
179803,Fred Perret
334011,Kevin Wilson
422780,John D. Clair
248065,Raphaël Guiton
248065,Jean-Baptiste Lullien
248065,Nicolas Raoult
352574,Peter McPherson
112,Dominique Ehrhard
112,Duccio Vitale
112,Justin Kemppainen
396989,Stefano Di Silvio
12962,Richard Breese
368058,Ashwin Kamath
368058,Clarence Simpson
239464,Jon Mietling
210296,Richard Keene
329465,Alexander Schmidt (II)
329465,Jamey Stegmaier
343562,Michael Mulvihill
155362,Ludovic Maublanc
374595,Carl Robinson
300217,Brian Suhre
235488,Rüdiger Dorn
37380,Matt Leacock
119788,Andrea Chiarvesio
119788,Pierluca Zizzi
25669,Susan McKinley Ross
291508,Scott Almes
53953,Mike Elliott
38996,Mark Herman
402283,Romaric Galonnier
402283,Anthony Perone
296345,Dave Neale
12902,Klaus-Jürgen Wrede
28181,John Foley
28181,Chad Jensen
28181,Kai Jensen
29368,Jason C. Hill
173,Laurent Lavaur
173,Eric Randall
79127,Mike Elliott
79127,Bryan Kinsella
79127,Ethan Pasternack
177590,Asger Aleksandrov Granerud
177590,Daniel Skjold Pedersen
197405,James Ernest
197405,Patrick Rothfuss
272738,Prospero Hall
272738,Brian Kirk
11971,Jacques Zeimet
327778,326
172931,Colt Tipaton-Johnson
172931,Shanon Lyon
172931,Marisa Peña
252526,Vlaada Chvátil
360265,Germán P. Millán
1041,Alan R. Moon
1041,Aaron Weissblum
117915,Thomas Vande Ginste
117915,Wolf Plancke
154458,Jay Cormier
154458,Sen-Foong Lim
326945,Ted Alspach
325022,Rolf Sagel
325022,André Spil
329873,Mark Tuck
98229,Vlaada Chvátil
271529,Frank Crittin
271529,Grégoire Largey
271529,Sébastien Pauchon
293207,Jeffrey CCH
456440,Corey Konieczka
303553,Dustin Dobson
166384,Alexandr Ushan
94,Alan R. Moon
281466,Thomas Vande Ginste
281466,Wolf Plancke
148319,BakaFire
160851,Christopher Chung
125678,Matt Hyra
125678,Ben Stoll
300753,Grégory Grard
318553,Inka Brand
318553,Markus Brand
244992,Wolfgang Warsch
238992,Johnny O'Neal
238992,Christopher O'Neal
199966,Andrea Chiarvesio
199966,Luca Iennaco
129948,Michael Kiesling
129948,Wolfgang Kramer
391795,Kevin Wilson
195137,Ryan Amos
195137,Marc Kelsey
195137,Aron West
318983,Friedemann Friese
362452,Uwe Rosenberg
1345,Rüdiger Dorn
59946,Rob Heinsoo
59946,Peter Lee
59946,Mike Mearls
59946,Bill Slavicsek
266722,Yogi Shinichi (与儀新一)
381249,Daniel Byrne
381249,José Gerardo Guerrero
381249,Kevin Peláez
381249,Tirso Virgós
393165,Fernando Eduardo Sánchez
148575,Mike Elliott
148575,Eric M. Lang
202408,Filip Neduk
207830,Connor Reid
27588,Michael Schacht
113997,Oleksandr Nevskiy
113997,Oleg Sidorenko
233262,Tim Eisner
233262,Ben Eisner
298065,Josh Wood
402679,Jackie Fox
313010,Bill Eberle
313010,Jack Kittredge
313010,Bill Norton
313010,Peter Olotka
313010,Kevin Wilson
147151,Gaëtan Beaujannot
147151,Alain Rivollet
309630,Philippe Keyaerts
193214,Cédric Millet
245487,Mark Tuck
242804,Claudia Partenheimer
242804,Ralf Partenheimer
305682,Jamey Stegmaier
340041,Bruno Cathala
2181,Harold Vanderbilt
284108,Christian Stöhr
284108,Daniela Stöhr
375651,Kasper Lapp
425428,Julian Courtland-Smith
223953,Vangelis Bagiartakis
223953,Dávid Turczi
368017,Molly Johnson
368017,Robert Melvin
368017,Shawn Stankewich
35570,Martin Wallace
24800,Uwe Eickert
177678,Andrea Chiarvesio
177678,Pierluca Zizzi
18098,Bowen Simmons
270971,Matt Leacock
8051,Marcel-André Casasola Merkle
9440,Michael Kiesling
9440,Wolfgang Kramer
38054,Gordon Lamont
38054,Fraser Lamont
191977,Stefan Feld
203427,Friedemann Friese
335212,Christopher Badell
335212,Adam Rebottaro
8203,Günter Cornett
8203,Alvydas Jakeliunas
108906,Jeff Horger
108906,Carla Horger
368432,Jeff Fraser
368432,Elizabeth Hargrave
276894,Alan R. Moon
66356,Peter Lee
66356,Bill Slavicsek
201921,Scott Almes
491,Michael Schacht
212402,Tim Eisner
172047,Eric M. Lang
295607,Tim Eisner
41066,Ed Beach
154086,J. Alex Kevern
26566,Alex Rockwell
66056,Klaus Teuber
245476,Stefan Alexander
681,Blaise Muller
13642,Rüdiger Dorn
158889,Colby Dauch
15817,Franz-Benno Delonge
195560,Jonathan Gilmour-Long
195560,Ben Pinchback
195560,Matt Riddle
352697,Trevor Benjamin
352697,Roger Tankersley
352697,David Thompson (I)
241266,Shun Taguchi
241266,Aya Taguchi
229892,Franz-Benno Delonge
229892,Thomas Ewert
229892,Kevin Nesbitt
227515,Michael Kiesling
228504,Josh Wood
139898,Ben Rosset
386405,Daryl Chow
386405,Saashi
153065,Michael Kiesling
153065,Wolfgang Kramer
279254,John D. Clair
383499,Trevor Benjamin
383499,Roger Tankersley
383499,David Thompson (I)
342848,Justin Kemppainen
342848,Todd Michlitsch
342848,Alexandar Ortloff-Tang
342848,Michael Sanfilippo
360692,Robin Hegedűs
240,Lewis Pulsipher
106217,Greg Daigle
177524,Brian Gomez
151004,Paul Peterson
98351,Andrew Parks
195314,Eduardo Baraf
195314,Steve Finn
40793,Bruno Cathala
40793,Ludovic Maublanc
169124,Gaëtan Beaujannot
169124,Jean Yves Monpertuis
206915,佐藤 雄介 (Yusuke Sato)
191300,Phil Walker-Harding
287084,Adrien Hesling
287084,Axel Hesling
52461,Michiel Justin Elliott Hendriks
1382,Reiner Knizia
438402,Kosch
284121,Cornelius Cremin
284121,Pawel Mazur
284121,Dirk Sommer
362986,Joachim Thôme
242722,Ed Beach
108784,John Fiorillo
381278,Maxime Rambourg
381278,Théo Rivière
27976,Stephen Baker
27976,Rob Daviau
27976,Chris Nelson
27976,Craig Van Ness
322616,Robert Coelho
387514,Jordy Adan
37628,Sean Ross (I)
228855,Mike Gnade
228855,Todd Walsh
134352,Alan Gerding
134352,Sean McCoy
156689,Devin Low
178336,J. Alex Kevern
244654,Martin Wallace
347137,Przemek Wojtkowiak
293889,Andrew Fischer
65901,Martin Wallace
300327,Stefan Feld
217861,Masato Uesugi
376683,Grégory Grard
376683,Matthieu Verdier
204027,Uwe Rosenberg
350636,Mathieu Casnin
350636,Thomas Cauët
350636,Jeremy Koch
132028,Uwe Eickert
161882,Amabel Holland
82421,Colby Dauch
205597,Thomas Lehmann
72287,Bruno Cathala
72287,Ludovic Maublanc
176371,Shem Phillips
66505,Stefan Feld
299960,Acchittocca
299960,Flaminia Brasini
299960,Virginio Gigli
299960,Stefano Luperto
299960,Antonio Tinto
823,Reiner Knizia
408637,Bobby Hill
35497,Friedemann Friese
419195,Friedemann Friese
281194,Kamil Jarząbek
281194,Paweł Stobiecki
281194,Jan Truchanowicz
281194,Łukasz Włodarczyk
157403,Sebastian Bleasdale
230080,Marc André
302098,David Cicurel
302098,Wojciech Grajkowski
16992,Tom McMurchie
261114,Rita Modl
218509,Ryan Laukat
141517,Martin Wallace
104710,Tom Jolly
104710,Kevin Wilson
242684,J.B. Howell
306481,Dávid Turczi
310448,Annick Lobet
270871,Max Wikström
224597,David Sanders
224,Gary Dicken
224,Steve Kendall
224,Phil Kendall
194517,Jochen Eisenhuth
284936,Costa
284936,Rôla
377061,Euijin Han
554,Gerd Fenchel
171669,Cédrick Chaboussit
182340,Vlaada Chvátil
182340,Andrew Parks
359152,Bruce Glassco
253284,Alan R. Moon
199383,Fabio Lopiano
367517,Maximilian Maria Thiel
206051,ｱｷﾋﾛｲﾄｵ (Akihiro Itoh)
206051,Kwaji
206051,Daichi Okano
206051,Kito Shinma
19600,Mac Gerdts
146312,Brian Yu
181796,Vladimír Suchý
200853,Corné van Moorsel
322622,Eduardo Baraf
322622,Steve Finn
164949,Wray Ferrell
164949,Brad Johnson (I)
298638,Sérgio Halaban
298638,André Zatz
276042,Bruno Cathala
276042,Charles Chevallier
274124,Adrian Dinu
150999,Tom Cleaver
123570,Dieter Nüßle
245422,Ted Alspach
174570,Ben Cichoski
174570,Daniel Mandel
75449,Andreas Steding
175199,Carl Chudyk
25568,Sébastien Pauchon
358504,Dave Chalker
358504,Banana Chan
358504,Noah Cohen
358504,Bruce Glassco
358504,Brian Neff
358504,Will Sobel
358504,Jabari Weathers
217449,Peter Wichmann
21523,Darrell Hardy
21523,Martin Wallace
301767,Oleksandr Nevskiy
301767,Oleg Sidorenko
388367,Carl Chudyk
299317,Sydney Engelstein
299317,Nick Little (I)
299317,Kevin Riley
233571,Alex Davy
233571,Luke Eddy
200077,Justin Blaske
156776,Brad Andres
156776,Nate French
156776,Eric M. Lang
340677,Kenneth Minde
340677,Kristian Amundsen Østby
340677,Eilif Svensson
358557,Matthew O'Malley
358557,Ben Rosset
200954,Vangelis Bagiartakis
230933,Stefan Feld
230933,Michael Rieneck
271615,Reiner Knizia
157809,Rustan Håkansson
82420,Colby Dauch
347811,Josh J. Carlson
347811,Adam Carlson
180680,David Short
122522,Paul Peterson
939,Rob Daviau
939,Alan Roach
939,Craig Van Ness
366994,Rosaria Battiato
366994,Massimo Borzì
366994,Martino Chiacchiera
208024,Brett Sobol
208024,Seth Van Orden
328908,Corey Konieczka
246761,Ken Gruhl
191231,Martin Wallace
366162,Wolfgang Warsch
411875,Johannes Goupy
95103,Jason C. Hill
95064,Justin Gary
194880,Klemens Kalicki
185589,Ryan Laukat
91536,Mike Elliott
91536,Eric M. Lang
348220,Ole Steiness
273477,L'Atelier
424774,Michael Palm
424774,Lukas Zach
223750,Jeff Beck (II)
223750,Tim Fowers
130176,Gary Kim
330592,Mary Flanagan
330592,Max Seidman
173090,Steffen Benndorf
355433,Scott Brady
294693,Yusuke Matsumoto
351526,Eric Dubus
351526,Olivier Melison
256589,Jean-Christophe Bouvier
252752,John Coveyou
252752,Paul Salomon
252752,Ian Zang
198454,Chris Darsaklis
129736,Jacques Zeimet
145639,Walter Schneider
136991,Laurent Escoffier
136991,David Franck
359402,Greg Loring-Albright
353470,Seiji Kanai
353470,Justin Kemppainen
353470,Todd Michlitsch
425005,James A. Wilson
425005,Clarissa A. Wilson
131646,Richard Hamblen
131646,Robert A. Kouba
24068,Yasutaka Ikeda
284778,Rob Daviau
284778,Justin D. Jacobson
