row_id,categories
321713,Print & Play
412062,Card Game
412062,Video Game Theme
449484,Card Game
449484,Fantasy
265682,Dice
265682,Fantasy
382307,Fantasy
16030,Age of Reason
16030,American Civil War
16030,American Indian Wars
16030,American Revolutionary War
16030,Miniatures
16030,Napoleonic
16030,Post-Napoleonic
16030,Wargame
314336,Children's Game
314336,Fantasy
2153,Print & Play
2153,Science Fiction
2153,Wargame
74987,Math
74987,Number
74987,Puzzle
2235,Abstract Strategy
400400,Puzzle
287682,Movies / TV / Radio theme
287682,Novel-based
287682,Political
287682,Print & Play
287682,Science Fiction
29146,
7243,Nautical
7243,Wargame
7243,World War II
251153,City Building
251153,Dice
251153,Trains
251153,Transportation
376486,Deduction
376486,Murder / Mystery
3843,Adventure
3843,Card Game
3843,Collectible Components
3843,Video Game Theme
4970,Wargame
4970,World War II
132532,Action / Dexterity
132532,Animals
132532,Children's Game
132532,Educational
132532,Nautical
132532,Puzzle
292394,Fantasy
16674,Wargame
16674,World War II
36911,Wargame
36911,World War II
305270,Fantasy
305270,Fighting
325433,Bluffing
325433,Fighting
325433,Science Fiction
3035,Napoleonic
3035,Wargame
4964,Wargame
4964,World War II
435648,Adventure
435648,Card Game
435648,Medieval
322204,Action / Dexterity
322204,Card Game
322204,Party Game
322204,Real-time
322204,Word Game
8671,Card Game
8671,Educational
8671,Environmental
8671,Political
413079,Adventure
413079,Card Game
413079,Memory
413079,Party Game
413079,Real-time
62343,Farming
149129,Napoleonic
149129,Wargame
343138,Civil War
343138,Post-Napoleonic
343138,Wargame
230570,Exploration
230570,Science Fiction
230570,Space Exploration
289438,Humor
289438,Political
289438,Science Fiction
1907,Movies / TV / Radio theme
320030,City Building
320030,Civilization
320030,Economic
320030,Math
320030,Medieval
260307,Card Game
260307,Party Game
260307,Science Fiction
38499,Farming
7623,Dice
7623,Fighting
7623,Miniatures
7623,Wargame
353139,Medieval
353139,Wargame
7934,Ancient
7934,Wargame
103783,Bluffing
103783,Dice
103783,Word Game
1288,Real-time
1288,Word Game
256334,Party Game
256334,Real-time
245090,Card Game
200632,Abstract Strategy
6009,Post-Napoleonic
6009,Wargame
89575,Real-time
89575,Word Game
43096,Abstract Strategy
43096,Word Game
220843,Exploration
220843,Fantasy
220843,Territory Building
220843,Video Game Theme
70222,Miniatures
70222,Movies / TV / Radio theme
70222,Spies / Secret Agents
8351,Wargame
8351,World War II
274127,Action / Dexterity
274127,Fantasy
274127,Real-time
56410,Card Game
56410,Party Game
329710,American West
427830,Horror
427830,Party Game
375712,Card Game
140743,Animals
140743,Children's Game
140743,Dice
140743,Movies / TV / Radio theme
256620,Card Game
332925,Card Game
332925,Fantasy
4252,Wargame
4252,World War II
221122,Card Game
35311,Card Game
35311,Dice
392117,Card Game
338690,Card Game
359299,Card Game
359299,Educational
359299,Religious
273349,Party Game
8179,Animals
8179,Card Game
187488,Card Game
187488,Fantasy
72340,Miniatures
72340,Wargame
72340,World War II
37260,Aviation / Flight
37260,Card Game
37260,Wargame
37260,World War I
179918,Economic
179918,Industry / Manufacturing
179918,Movies / TV / Radio theme
387,Bluffing
387,Card Game
142417,Napoleonic
142417,Wargame
4215,Wargame
4215,World War II
457476,Ancient
457476,Animals
457476,Card Game
457476,Civilization
457476,Medieval
276023,Card Game
276023,Mafia
391766,Dice
391766,Fantasy
373782,Negotiation
373782,Wargame
373782,World War II
263809,Dice
263809,Horror
263809,Zombies
7966,Fantasy
7966,Mythology
7966,Wargame
275158,Card Game
275158,Humor
275158,Party Game
23378,Civil War
23378,Modern Warfare
23378,Wargame
2988,Prehistoric
2988,Wargame
353941,
13881,Napoleonic
13881,Wargame
1970,Abstract Strategy
287611,Card Game
287611,Fantasy
287611,Fighting
287611,Mythology
287611,Prehistoric
8036,Ancient
8036,Wargame
3210,Abstract Strategy
22758,Fighting
22758,Nautical
22758,Wargame
22758,World War I
371698,Action / Dexterity
371698,Dice
371698,Exploration
371698,Horror
371698,Maze
371698,Real-time
122831,Aviation / Flight
122831,Transportation
122831,Travel
14082,Napoleonic
14082,Wargame
415376,Economic
415376,Environmental
62809,Card Game
62809,Science Fiction
62809,Space Exploration
49397,Dice
49397,Fantasy
49397,Wargame
174991,Card Game
174991,Children's Game
174991,Humor
430857,Card Game
321307,Card Game
321307,Deduction
321307,Murder / Mystery
5993,Wargame
5993,World War II
88316,Medieval
88316,Negotiation
88316,Wargame
426342,Adventure
426342,Card Game
426342,Fantasy
426342,Fighting
213790,Adventure
213790,Bluffing
213790,Fantasy
213790,Medieval
213790,Negotiation
213790,Science Fiction
213790,Travel
168265,Card Game
168265,Fantasy
220861,Card Game
220861,Economic
220861,Medieval
365073,Bluffing
365073,Card Game
365073,Negotiation
261397,Card Game
261397,Deduction
312724,Miniatures
312724,Science Fiction
312724,Wargame
271090,Card Game
271090,Deduction
271090,Word Game
12369,Sports
293890,Dice
293890,Music
293890,Puzzle
405615,Animals
405615,Card Game
405615,Children's Game
405615,Humor
36616,Abstract Strategy
227582,Card Game
227582,Dice
227582,Fantasy
227582,Horror
227582,Miniatures
227582,Mythology
227582,Novel-based
227582,Territory Building
94746,Abstract Strategy
420950,Animals
420950,Card Game
261160,Modern Warfare
261160,Wargame
1530,Card Game
1530,Collectible Components
1530,Fighting
387911,Card Game
451419,Novel-based
29848,Civil War
29848,Educational
29848,Modern Warfare
29848,Political
29848,Wargame
161885,Economic
161885,Trains
161885,Transportation
260733,Science Fiction
260733,Space Exploration
153757,Abstract Strategy
153757,Ancient
3998,Economic
3998,Environmental
3998,Industry / Manufacturing
103975,Abstract Strategy
103975,Fighting
41032,Science Fiction
41032,Space Exploration
38400,Card Game
38400,Fantasy
38400,Fighting
38400,Wargame
232210,Card Game
232210,Dice
232210,Nautical
232210,Pirates
232210,Racing
50381,Card Game
50381,Humor
50381,Mature / Adult
50381,Party Game
50381,Print & Play
18687,Medieval
18687,Wargame
382064,Card Game
382064,Exploration
287946,Economic
424754,Deduction
424754,Murder / Mystery
42897,Wargame
42897,World War I
314413,Card Game
705,Ancient
705,Wargame
381105,Bluffing
381105,Card Game
381105,Movies / TV / Radio theme
291183,Adventure
291183,Exploration
291183,Fantasy
291183,Fighting
291183,Pirates
107372,Medieval
107372,Wargame
213491,Children's Game
213491,Fantasy
213491,Memory
20931,Abstract Strategy
11284,Economic
11284,Trains
11284,Transportation
178335,Card Game
365621,Pirates
1815,Adventure
1815,Exploration
1815,Nautical
1815,Pirates
1815,Wargame
186,Card Game
399132,Ancient
399132,Puzzle
231032,Card Game
40823,Wargame
40823,World War II
60035,Animals
440627,Card Game
440627,World War II
5835,Miniatures
5835,Wargame
5835,World War II
308720,Comic Book / Strip
308720,Dice
308720,Print & Play
1263,Card Game
1263,Dice
1263,Fighting
1263,Medieval
160517,Horror
1396,Ancient
1396,Novel-based
1396,Racing
25841,Napoleonic
25841,Wargame
285707,Bluffing
282910,Science Fiction
282910,Space Exploration
307703,Ancient
307703,Medieval
307703,Renaissance
307703,Wargame
5900,Card Game
5900,Collectible Components
5900,Fighting
5900,Movies / TV / Radio theme
5900,Science Fiction
742,Ancient
742,Wargame
1698,Comic Book / Strip
1698,Dice
1698,Fighting
1698,Miniatures
1698,Science Fiction
57368,Card Game
57368,Medieval
312594,Card Game
312594,Fighting
312594,Print & Play
8833,Modern Warfare
8833,Wargame
69316,Collectible Components
69316,Dice
322067,American Civil War
322067,Post-Napoleonic
322067,Wargame
8707,Economic
8707,Novel-based
413,Bluffing
413,Deduction
401371,Economic
401371,Fighting
401371,Political
401371,Territory Building
265293,Dice
265293,Space Exploration
177698,Animals
177698,Card Game
177698,Dice
177698,Humor
47484,Dice
47484,Horror
47484,Miniatures
47484,Wargame
259710,Card Game
207796,Card Game
207796,Print & Play
207796,Science Fiction
350713,Fantasy
394699,Dice
394699,Fantasy
403634,Card Game
403634,Collectible Components
403634,Dice
403634,Fantasy
403634,Fighting
403634,Miniatures
236713,Adventure
236713,Nautical
236713,Pirates
236713,Racing
258164,Horror
258164,Zombies
393193,Fantasy
192344,Abstract Strategy
192344,Maze
192344,Puzzle
192344,Real-time
301935,Deduction
301935,Fantasy
301935,Party Game
328365,Card Game
328365,Puzzle
385797,Animals
385797,Card Game
385797,Humor
385797,Party Game
118452,Card Game
118452,Medieval
118452,Novel-based
356304,Abstract Strategy
10716,Card Game
10716,Real-time
348085,Card Game
348085,Trivia
459006,Card Game
137173,Abstract Strategy
308475,Ancient
308475,Card Game
308475,Civilization
308475,Medieval
127648,Card Game
127648,Deduction
127648,Horror
127648,Humor
127648,Mature / Adult
127648,Murder / Mystery
127648,Party Game
388404,Fantasy
388404,Humor
388404,Medieval
388404,Party Game
371459,Deduction
371459,Real-time
129951,Ancient
129951,Bluffing
129951,Card Game
129951,Fighting
129951,Mythology
3973,Card Game
3973,Economic
3973,Sports
8037,Civil War
8037,Korean War
8037,Modern Warfare
8037,Vietnam War
8037,Wargame
8037,World War I
8037,World War II
111999,Dice
111999,Educational
111999,Math
111999,Number
111999,Party Game
111999,Real-time
85899,Ancient
85899,Nautical
85899,Wargame
38038,Card Game
38038,Electronic
3691,American Civil War
3691,Post-Napoleonic
3691,Wargame
40005,Card Game
40005,Children's Game
40005,Racing
235361,Card Game
235361,Science Fiction
311990,Card Game
311990,Renaissance
209741,Abstract Strategy
209741,Card Game
209741,Expansion for Base-game
209741,Political
209741,Religious
432796,Party Game
334226,Animals
334226,Card Game
334226,Number
443085,Science Fiction
443085,Space Exploration
67631,Electronic
67631,Real-time
67631,Word Game
218453,Memory
218453,Music
218453,Party Game
33071,Fantasy
33071,Maze
33071,Puzzle
33071,Racing
200959,Napoleonic
200959,Wargame
391162,Ancient
391162,Farming
301099,Animals
248226,Abstract Strategy
7941,Modern Warfare
7941,Wargame
338851,Aviation / Flight
338851,Wargame
338851,World War II
260904,City Building
260904,Exploration
260904,Mafia
260904,Territory Building
241067,Animals
8160,Card Game
8160,Humor
8160,Mafia
8160,Negotiation
8160,Political
379241,Abstract Strategy
379241,Puzzle
10551,Action / Dexterity
10551,Ancient
10551,Children's Game
3024,Abstract Strategy
425125,Animals
425125,Card Game
425125,Children's Game
425125,Novel-based
282494,Card Game
282494,Deduction
282494,Mythology
107463,Abstract Strategy
107463,Animals
107463,Bluffing
107463,Party Game
3705,Bluffing
3705,Card Game
327386,Wargame
327386,World War II
12211,Ancient
12211,Medieval
12211,Nautical
12211,Wargame
113301,Bluffing
113301,Dice
113301,Puzzle
12168,Wargame
12168,World War II
262447,Action / Dexterity
262447,Animals
262447,Deduction
262447,Mafia
262447,Party Game
127028,Bluffing
127028,Card Game
192634,Age of Reason
192634,American Revolutionary War
192634,Wargame
284227,Adventure
284227,Animals
284227,Card Game
284227,Children's Game
284227,Fantasy
284227,Fighting
284227,Humor
284227,Movies / TV / Radio theme
284227,Pirates
284227,Space Exploration
292333,Adventure
292333,American West
292333,Wargame
231477,Science Fiction
12065,Card Game
12065,Real-time
424808,Abstract Strategy
424808,Animals
203104,Bluffing
203104,Deduction
203104,Fighting
203104,Horror
13779,Pike and Shot
13779,Renaissance
13779,Wargame
3471,Racing
3471,Sports
222798,City Building
222798,Dice
222798,Print & Play
217890,Animals
217890,Bluffing
217890,Party Game
419260,Medieval
153479,Party Game
153479,Real-time
368057,Wargame
368057,World War II
374444,Animals
374444,Card Game
374444,Print & Play
249362,Science Fiction
442311,Animals
442311,Card Game
442311,Children's Game
442311,Number
126340,Adventure
126340,Fantasy
361771,Book
361771,Wargame
361771,World War II
230548,Adventure
230548,Movies / TV / Radio theme
3825,Abstract Strategy
432671,Animals
2824,Negotiation
2824,Pike and Shot
2824,Political
2824,Print & Play
2824,Wargame
355704,Abstract Strategy
355704,Card Game
355704,Travel
24923,Abstract Strategy
5186,Economic
5186,Fighting
5186,Medieval
5186,Negotiation
5186,Wargame
10300,Modern Warfare
10300,Wargame
189166,Movies / TV / Radio theme
51197,Abstract Strategy
51197,Animals
6638,Aviation / Flight
6638,Wargame
6638,World War I
22126,Aviation / Flight
22126,Book
22126,Miniatures
22126,Wargame
22126,World War II
208093,Economic
208093,Humor
235899,Animals
235899,Humor
235899,Mafia
131416,Bluffing
131416,Card Game
131416,Fighting
131416,Memory
131416,Science Fiction
302316,Deduction
278359,Card Game
278359,Fantasy
220478,Animals
220478,Card Game
220478,Humor
220478,Party Game
316387,Bluffing
316387,Deduction
316387,Exploration
316387,Murder / Mystery
316387,Nautical
316387,Travel
1547,Abstract Strategy
342547,
287657,Fantasy
287657,Medieval
287657,Territory Building
425,Political
425,Science Fiction
425,Wargame
37444,Print & Play
320817,Fantasy
320817,Nautical
320817,Wargame
201307,Card Game
386549,Post-Napoleonic
298705,Animals
298705,Children's Game
298705,Dice
8758,Post-Napoleonic
8758,Wargame
264157,Action / Dexterity
264157,Movies / TV / Radio theme
264157,Science Fiction
129013,Wargame
129013,World War II
35306,Ancient
35306,Card Game
35306,Mythology
35306,Wargame
139,Bluffing
139,Deduction
139,Fantasy
139,Medieval
1289,Abstract Strategy
1289,Children's Game
1289,Medieval
371071,Card Game
317298,Card Game
223590,Medieval
223590,Wargame
890,Dice
890,Racing
299594,Fighting
299594,Racing
299594,Science Fiction
504,Bluffing
85243,Bluffing
85243,Deduction
267362,Trains
267362,Transportation
129314,Aviation / Flight
129314,Wargame
129314,World War II
38830,Wargame
38830,World War II
28017,Bluffing
28017,Educational
28017,Party Game
28017,Word Game
149970,Card Game
149970,Economic
149970,Industry / Manufacturing
149970,Print & Play
149970,Space Exploration
448488,Card Game
6,Civilization
6,Nautical
33225,Movies / TV / Radio theme
33225,Murder / Mystery
144460,Racing
144460,Sports
323882,Deduction
323882,Horror
323882,Puzzle
1177,Animals
1177,Children's Game
1177,Memory
193131,Civilization
193131,Fantasy
311708,Card Game
311708,Mythology
209190,Economic
257273,Adventure
97469,Abstract Strategy
97469,Children's Game
97469,Territory Building
391358,Age of Reason
391358,Novel-based
391358,Political
306650,Card Game
306650,Economic
298631,Card Game
352605,Card Game
352605,Movies / TV / Radio theme
352605,Prehistoric
352605,Print & Play
394160,Fantasy
394160,Puzzle
439409,Fantasy
439409,Transportation
439409,Travel
114139,Economic
114139,Trains
114139,Transportation
8986,Racing
1305,Card Game
1305,Exploration
1305,Racing
382801,Card Game
382801,Humor
450288,Animals
450288,Card Game
450288,Educational
24118,Party Game
24118,Word Game
192623,Deduction
192623,Science Fiction
192623,Spies / Secret Agents
282081,Adventure
282081,Card Game
282081,Dice
282081,Party Game
29281,Deduction
29281,Math
29281,Memory
29281,Movies / TV / Radio theme
29281,Music
29281,Party Game
29281,Sports
29281,Trivia
29281,Word Game
97433,Age of Reason
97433,Wargame
363012,Animals
363012,Children's Game
414171,
308455,Humor
308455,Party Game
295159,Nautical
295159,Wargame
295159,World War II
31454,Deduction
31454,Maze
31454,Medieval
363696,Fighting
363696,Science Fiction
226736,Card Game
226736,Print & Play
226736,Space Exploration
211962,Environmental
211962,Farming
211962,Industry / Manufacturing
85826,Wargame
85826,World War II
196122,Animals
196122,Card Game
196122,Children's Game
196122,Nautical
205790,City Building
379075,Pike and Shot
379075,Wargame
18311,Book
18311,Miniatures
18311,Wargame
18311,World War II
39007,Modern Warfare
39007,Wargame
39007,World War II
19418,Medieval
262626,Abstract Strategy
262626,Fantasy
72242,Racing
1593,Card Game
1593,Fantasy
1593,Negotiation
1593,Political
428457,Animals
428457,Territory Building
428457,Travel
10310,Age of Reason
10310,American Indian Wars
10310,American Revolutionary War
10310,Book
10310,Miniatures
10310,Wargame
256962,Miniatures
256962,Modern Warfare
256962,Wargame
8049,Collectible Components
8049,Fantasy
8049,Miniatures
8049,Wargame
279968,Adventure
279968,Card Game
279968,Exploration
279968,Fantasy
279968,Horror
150138,Deduction
150138,Movies / TV / Radio theme
150138,Murder / Mystery
150138,Novel-based
20000,Bluffing
