row_id,type,name,min_players,max_players,playingtime,minimum_age,release_year,average_rating,num_of_ratings,weight,num_of_weights,bayes_average,std_deviation,language_dependency,owned,trading,wanting,wishing,rank_boardgame
167825,boardgameexpansion,Clash of Cultures: Civilizations – Aztecs,2,4,240,12,2014,8.01827,183,3.6667,9,5.68253,1.40849,3: Moderate in-game text - needs crib sheet or paste ups,776,60,29,76,
167842,boardgameexpansion,Abluxxen: Sonderkarten / Duell,2,5,25,10,2014,6.63214,56,1.6667,6,5.52517,1.57832,1: No necessary in-game text,222,5,19,53,
167848,boardgameexpansion,Hyperborea: Promo Set,2,6,90,14,2014,7.43458,192,3.0,8,5.64418,1.31877,1: No necessary in-game text,862,34,25,49,
167849,boardgameexpansion,Alchemists: Ring of Favor,2,4,90,13,2014,7.51663,276,3.6667,15,5.69819,1.426,3: Moderate in-game text - needs crib sheet or paste ups,1943,167,22,68,
167874,boardgameexpansion,Galaxy of Trian: Expand the Galaxy,2,4,45,10,2014,6.688,50,2.0,2,5.52522,1.62415,1: No necessary in-game text,212,12,1,5,
167883,boardgameexpansion,Star Wars: Imperial Assault – General Weiss Villain Pack,2,5,60,10,2015,7.93135,712,3.0,15,5.99549,1.43444,3: Moderate in-game text - needs crib sheet or paste ups,6238,40,96,272,
167884,boardgameexpansion,Star Wars: Imperial Assault – Royal Guard Champion Villain Pack,2,5,60,10,2015,7.92649,778,2.9286,14,6.03994,1.39621,3: Moderate in-game text - needs crib sheet or paste ups,6907,57,68,199,
167885,boardgameexpansion,Star Wars: Imperial Assault – IG-88 Villain Pack,2,5,60,10,2015,7.91339,848,2.875,16,6.08082,1.33092,1: No necessary in-game text,7064,57,74,221,
167886,boardgameexpansion,Star Wars: Imperial Assault – Chewbacca Ally Pack,2,5,60,10,2015,8.01079,967,2.6667,18,6.1596,1.32754,3: Moderate in-game text - needs crib sheet or paste ups,8341,61,71,224,
167887,boardgameexpansion,Star Wars: Imperial Assault – Rebel Troopers Ally Pack,2,5,60,10,2015,7.80666,725,2.9167,12,5.98862,1.38977,3: Moderate in-game text - needs crib sheet or paste ups,6497,46,76,241,
167888,boardgameexpansion,Star Wars: Imperial Assault – Rebel Saboteurs Ally Pack,2,5,60,10,2015,7.85833,703,2.8571,14,5.98997,1.39041,3: Moderate in-game text - needs crib sheet or paste ups,6287,51,81,243,
167889,boardgameexpansion,Star Wars: Imperial Assault – Han Solo Ally Pack,2,5,60,10,2015,8.00879,992,2.7,20,6.17205,1.34417,3: Moderate in-game text - needs crib sheet or paste ups,8603,73,71,201,
167893,boardgameexpansion,ESSEN the Game: Goodies,2,5,75,10,2014,6.59062,32,3.0,1,5.51334,1.4561,1: No necessary in-game text,132,5,0,3,
167896,boardgameexpansion,King of New York: Improvised Weapons,2,6,40,10,2014,6.78571,56,2.3333,3,5.52587,1.47859,1: No necessary in-game text,451,60,26,69,
167897,boardgameexpansion,King of New York: 55 Central Park West,2,6,40,10,2013,6.75016,125,1.6,5,5.55844,1.39867,1: No necessary in-game text,703,47,25,71,
167899,boardgameexpansion,Among the Stars: Intelligence Agency,2,4,60,12,2014,7.08889,45,2.5,2,5.53119,0.958522,3: Moderate in-game text - needs crib sheet or paste ups,404,33,21,42,
167909,boardgameexpansion,Escape: The Curse of the Temple – Queenie 5: Quest Chambers,1,6,10,12,2014,7.50936,140,1.4,5,5.61364,1.32017,1: No necessary in-game text,1140,15,33,72,
167910,boardgameexpansion,Escape: The Curse of the Temple – Queenie 7: New Characters,1,5,10,12,2014,7.41583,127,1.4,5,5.59882,1.36714,1: No necessary in-game text,1086,16,34,70,
167911,boardgameexpansion,Escape: The Curse of the Temple – Queenie 6: The Maze,1,6,10,12,2014,7.34154,123,1.25,4,5.59185,1.4183,1: No necessary in-game text,1065,16,32,69,
168032,boardgameexpansion,Robinson Crusoe: Adventures on the Cursed Island – Promo Pack,1,4,120,8,2014,7.87848,79,1.5,2,5.5755,1.5086,1: No necessary in-game text,486,4,37,110,
168037,boardgameexpansion,Good Cop Bad Cop: Bombers and Traitors,3,8,20,12,2015,6.53385,262,1.6667,12,5.59978,1.52252,2: Some necessary text - easily memorized or small crib sheet,1405,57,4,45,
168107,boardgameexpansion,Hollywood: Stretch Goal Cards,2,6,30,10,2014,6.78125,32,2.5,2,5.51799,1.0602,1: No necessary in-game text,133,6,4,7,
168122,boardgameexpansion,Village Port: Schatzkiste,2,5,90,12,2014,7.02857,35,3.0,2,5.5228,1.25324,1: No necessary in-game text,228,11,27,63,
168292,boardgameexpansion,Cards Against Humanity: Science Pack,4,30,30,17,2014,6.55064,312,1.1111,9,5.59219,2.0437,3: Moderate in-game text - needs crib sheet or paste ups,2125,28,10,84,
168296,boardgameexpansion,King's Forge: Apprentices,2,5,60,13,2015,7.30941,161,3.0,2,5.60973,1.21996,1: No necessary in-game text,1156,24,15,48,
168401,boardgameexpansion,Star Realms: Game Day Pack (Season 2),2,4,20,12,2014,6.97763,76,1.8,5,5.54431,1.55702,3: Moderate in-game text - needs crib sheet or paste ups,337,10,42,113,
168425,boardgameexpansion,Bohnanza: Princes & Pirates,2,7,45,13,2015,6.32788,113,2.0,1,5.5351,1.33938,1: No necessary in-game text,1137,58,24,88,
168454,boardgameexpansion,Dawn of the Zeds (Second Edition): The Director's Cut,1,1,45,13,2014,7.77118,85,3.25,8,5.57859,1.43286,4: Extensive use of text - massive conversion needed to be playable,318,5,7,32,
168541,boardgameexpansion,Ogre: Barbarians at the Gate Sponsored Counter Sheets,2,6,45,10,2014,8.2,32,1.5,2,5.52898,1.59765,3: Moderate in-game text - needs crib sheet or paste ups,216,3,9,16,
168610,boardgameexpansion,Progress: Industrial Revolution,1,5,120,12,2014,6.77667,60,2.8,5,5.53106,1.21004,1: No necessary in-game text,243,13,1,11,
168611,boardgameexpansion,Progress: Milestones,2,5,120,12,2014,6.26952,42,2.6667,3,5.51412,1.18063,1: No necessary in-game text,232,12,1,10,
168612,boardgameexpansion,Progress: Personalities,1,5,90,12,2014,6.65114,44,2.75,4,5.52211,1.07076,1: No necessary in-game text,228,12,1,10,
168633,boardgameexpansion,One Night Ultimate Werewolf: Bonus Pack 1,3,10,10,13,2015,7.53516,335,1.4444,9,5.74169,1.54142,1: No necessary in-game text,1633,15,29,167,
168677,boardgameexpansion,"Warhammer 40,000: Conquest – The Threat Beyond",2,2,45,14,2015,7.69269,171,3.4286,7,5.62831,1.40272,4: Extensive use of text - massive conversion needed to be playable,1359,28,7,26,
168703,boardgameexpansion,Pandemic: State of Emergency,2,4,45,13,2015,7.56468,2019,2.64,50,6.38869,1.31883,2: Some necessary text - easily memorized or small crib sheet,10707,81,171,1599,
168800,boardgameexpansion,Legendary: A Marvel Deck Building Game – Fear Itself,1,5,45,8,2015,7.40866,901,2.8889,27,5.98196,1.4944,4: Extensive use of text - massive conversion needed to be playable,4172,54,66,297,
168823,boardgameexpansion,Android: Netrunner – The Valley,2,2,45,14,2015,8.27146,198,3.0,3,5.70815,1.3895,4: Extensive use of text - massive conversion needed to be playable,2317,16,41,98,
168849,boardgameexpansion,Flash Point: Fire Rescue – Extreme Danger Kickstarter Bonus Pack,2,6,45,10,2013,7.62468,154,2.1667,6,5.63088,1.4416,2: Some necessary text - easily memorized or small crib sheet,4228,34,303,654,
168857,boardgameexpansion,The Red Dragon Inn: Allies – Wrench,2,20,45,13,2015,7.67218,275,2.0,3,5.68013,1.63193,4: Extensive use of text - massive conversion needed to be playable,1826,6,29,137,
168888,boardgameexpansion,Shadowrun: Crossfire – Oni Promo Card,2,4,30,13,2014,6.83696,46,2.0,1,5.52291,1.43351,1: No necessary in-game text,206,16,27,58,
168892,boardgameexpansion,Sunrise City: Nights!,2,4,60,13,2016,6.44767,43,2.5,2,5.51779,1.83914,3: Moderate in-game text - needs crib sheet or paste ups,310,19,11,26,
168927,boardgameexpansion,Star Wars: Armada – Victory-class Star Destroyer Expansion Pack,2,2,120,14,2015,7.85992,242,3.0,6,5.70631,1.32232,3: Moderate in-game text - needs crib sheet or paste ups,1885,34,25,65,
168928,boardgameexpansion,Star Wars: Armada – CR90 Corellian Corvette Expansion Pack,2,2,120,14,2015,7.85643,249,3.0,5,5.70979,1.29182,3: Moderate in-game text - needs crib sheet or paste ups,1938,29,33,62,
168929,boardgameexpansion,Star Wars: Armada – Nebulon-B Frigate Expansion Pack,2,2,120,14,2015,7.75149,235,3.0,4,5.69025,1.42504,3: Moderate in-game text - needs crib sheet or paste ups,1881,31,30,68,
168936,boardgameexpansion,Cards Against Humanity: Ten Days or Whatever of Kwanzaa,4,30,30,17,2014,6.55164,359,1.3077,13,5.61334,2.03315,1: No necessary in-game text,2501,50,6,74,
168947,boardgameexpansion,Hakkaa Päälle!: ASL Module 14,2,2,120,12,2015,8.46207,145,4.2143,14,5.6408,1.41797,4: Extensive use of text - massive conversion needed to be playable,998,6,15,64,
169017,boardgameexpansion,Star Wars: Armada – Assault Frigate Mark II Expansion Pack,2,2,120,14,2015,7.85333,270,3.0,8,5.72883,1.24783,3: Moderate in-game text - needs crib sheet or paste ups,2113,24,46,77,
169018,boardgameexpansion,Star Wars: Armada – Gladiator-class Star Destroyer Expansion Pack,2,2,120,14,2015,7.97617,300,2.8571,7,5.76212,1.2276,3: Moderate in-game text - needs crib sheet or paste ups,2159,30,48,82,
169019,boardgameexpansion,Star Wars: Armada – Rebel Fighter Squadrons Expansion Pack,2,2,120,14,2015,8.05396,316,2.875,8,5.78643,1.23214,3: Moderate in-game text - needs crib sheet or paste ups,2403,24,36,84,
169020,boardgameexpansion,Star Wars: Armada – Imperial Fighter Squadrons Expansion Pack,2,2,120,14,2015,8.02175,308,2.875,8,5.77574,1.33064,3: Moderate in-game text - needs crib sheet or paste ups,2385,35,44,96,
169044,boardgameexpansion,Star Wars: The Card Game – Chain of Command,2,2,60,10,2015,7.91561,82,3.0,1,5.57051,1.32405,4: Extensive use of text - massive conversion needed to be playable,943,17,20,43,
169075,boardgameexpansion,Imperial Settlers: Why Can't We Be Friends,1,4,90,10,2014,7.52506,2128,2.6154,65,6.44218,1.16729,4: Extensive use of text - massive conversion needed to be playable,9204,236,74,300,
169076,boardgameexpansion,Combat Commander: Battle Pack #7 – Leader of Men: Tournament Battle Pack,2,2,120,12,2015,8.30633,158,2.4444,9,5.67343,1.2022,1: No necessary in-game text,1064,12,33,75,
169092,boardgameexpansion,Ewolucja: Pochodzenie gatunków – Rozszerzenie,2,6,120,12,2014,6.80717,92,2.5,2,5.54077,1.56779,1: No necessary in-game text,248,5,1,10,
169114,boardgameexpansion,Yardmaster Express: Caboose Expansion,2,5,10,13,2014,6.18978,230,1.0833,12,5.56253,1.35997,2: Some necessary text - easily memorized or small crib sheet,793,76,2,13,
169132,boardgameexpansion,Dice Brewing: Mr. Hop in Essen,2,4,45,12,2014,6.75152,33,2.0,1,5.51769,1.39808,1: No necessary in-game text,125,6,3,7,
169145,boardgameexpansion,Flapjacks & Sasquatches: Cup of Joe Expansion,2,8,20,8,0,7.24487,39,1.0,1,5.52804,1.44758,1: No necessary in-game text,206,2,5,7,
169148,boardgameexpansion,Fief: France 1429 – Tactics,3,6,120,12,2015,7.93382,110,3.7143,7,5.60655,1.11722,1: No necessary in-game text,675,19,6,22,
169149,boardgameexpansion,Fief: France 1429 – Politics,3,6,120,12,2015,7.64009,108,3.6667,6,5.59295,1.30772,2: Some necessary text - easily memorized or small crib sheet,666,20,8,22,
169243,boardgameexpansion,Arcadia Quest: Hassan,2,4,60,13,2014,7.8983,121,1.3333,3,5.60381,1.28206,1: No necessary in-game text,986,17,17,49,
169244,boardgameexpansion,Arcadia Quest: McHammer,2,4,60,13,2014,7.80086,138,1.6667,3,5.61647,1.3112,1: No necessary in-game text,1036,13,17,55,
169247,boardgameexpansion,Dogs of War: Tactic Cards & Order of Battle Tiles,3,5,75,14,2014,7.81885,122,2.4,5,5.6147,1.356,3: Moderate in-game text - needs crib sheet or paste ups,564,13,34,46,
169252,boardgameexpansion,Heroes Wanted: Kickstarter Promo Pack,1,5,60,13,2014,7.11161,56,3.3333,3,5.5338,1.54611,1: No necessary in-game text,381,24,12,24,
169370,boardgameexpansion,Tash-Kalar: Arena of Legends – Legendary Summoner Promo,2,4,60,12,2014,7.54885,130,3.0,3,5.60592,1.41586,3: Moderate in-game text - needs crib sheet or paste ups,939,168,27,68,
169378,boardgameexpansion,Founding Fathers: Offices & Statesmen,1,6,120,10,2014,7.90745,47,3.0,3,5.54588,1.55427,4: Extensive use of text - massive conversion needed to be playable,191,2,11,31,
169392,boardgameexpansion,Carcassonne: Halb so wild II,2,6,45,8,2014,6.8497,164,2.0,5,5.58171,1.7028,1: No necessary in-game text,1027,9,57,143,
169415,boardgameexpansion,Arcadia Quest: Leeroy,2,4,60,13,2014,7.68482,124,1.0,2,5.59763,1.50701,1: No necessary in-game text,1012,15,19,62,
169503,boardgameexpansion,Crabs Adjust Humidity: Volume Four (fan expansion for Cards Against Humanity),4,20,30,17,2014,6.47574,101,2.5,2,5.53248,2.17818,1: No necessary in-game text,521,10,4,25,
169639,boardgameexpansion,"Dixit: ""Pumpkinhead"" and ""Santa"" Promo Cards",3,6,30,8,2014,7.33626,131,1.0,2,5.59024,1.45482,1: No necessary in-game text,576,26,79,142,
169642,boardgameexpansion,DC Deck-Building Game: Crossover Pack 2 – Arrow,2,5,30,15,2015,6.57639,346,1.7273,11,5.62164,1.73872,4: Extensive use of text - massive conversion needed to be playable,1702,18,15,72,
169671,boardgameexpansion,Warfighter: Expansion #5 – Speedball,1,6,30,0,2015,7.96053,114,2.8333,6,5.60085,0.989295,5: Unplayable in another language,752,8,9,20,
169672,boardgameexpansion,Warfighter: Modern Expansion #6 – United Kingdom,1,6,30,0,2015,7.94483,87,2.8,5,5.57474,1.10576,5: Unplayable in another language,641,7,6,20,
169673,boardgameexpansion,Warfighter: Modern Expansion #7 – Russian Federation,1,6,30,0,2015,7.71875,80,2.8,5,5.56699,1.1176,5: Unplayable in another language,599,7,9,15,
169674,boardgameexpansion,Warfighter: Modern Expansion #8 – Eastern European Adversaries,1,6,30,0,2015,8.0913,92,2.8,5,5.58329,1.05002,5: Unplayable in another language,676,8,10,22,
169692,boardgameexpansion,Zooloretto: Kiwi,2,5,45,8,2015,6.30411,54,1.75,4,5.51887,1.42491,1: No necessary in-game text,626,29,19,37,
169759,boardgameexpansion,12 Realms: Ghost Town,3,5,90,11,2015,6.06047,43,3.0,2,5.50377,2.7126,1: No necessary in-game text,349,21,1,19,
169784,boardgameexpansion,Castle Panic: The Dark Titan,1,6,60,12,2015,7.22959,1043,2.0,25,6.01169,1.15265,3: Moderate in-game text - needs crib sheet or paste ups,4491,65,62,227,
169800,boardgameexpansion,Vudù: Ninjas vs Pygmies,2,8,30,7,2015,6.83743,228,1.0,8,5.60511,1.26304,3: Moderate in-game text - needs crib sheet or paste ups,958,17,1,18,
169871,boardgameexpansion,I Hate Zombies: We Hate Zombies Too,2,18,15,6,2015,5.57473,91,1.1667,6,5.50184,1.62058,2: Some necessary text - easily memorized or small crib sheet,461,24,3,8,
169968,boardgameexpansion,Sentinels of the Multiverse: Kvothe Six-String Argent Adept Promo Card,2,5,45,13,2014,8.18193,83,2.5,2,5.58104,1.44023,3: Moderate in-game text - needs crib sheet or paste ups,511,14,25,61,
170127,boardgameexpansion,Arcadia Quest: Yun,2,4,60,8,2015,7.76177,112,1.5,2,5.58879,1.32164,1: No necessary in-game text,940,12,20,55,
170169,boardgameexpansion,"Dixit: ""Werewolves"" Promo Card Pack",3,6,30,6,2014,7.36078,51,2.0,3,5.53396,1.81563,1: No necessary in-game text,199,9,101,165,
170245,boardgameexpansion,Spartacus: Champions of House Batiatus Card Set,3,4,150,7,2014,7.93583,115,1.5,2,5.59732,1.61104,1: No necessary in-game text,418,6,37,61,
170264,boardgameexpansion,Heroes of Normandie: Extra Terrain Set #2,2,0,60,10,2014,7.27358,53,3.0,1,5.53159,1.57086,1: No necessary in-game text,609,21,9,17,
170276,boardgameexpansion,"Warhammer 40,000: Conquest – Descendants of Isha",2,2,45,14,2015,7.65906,160,3.2857,7,5.6198,1.4003,4: Extensive use of text - massive conversion needed to be playable,1362,28,5,24,
170277,boardgameexpansion,Star Wars: The Card Game – Jump to Lightspeed,2,2,60,10,2015,8.00959,73,3.0,1,5.56626,1.26157,1: No necessary in-game text,950,18,18,39,
170393,boardgameexpansion,Sentinels of the Multiverse: Gloomweaver – Skinwalker Promo Card,2,5,30,13,2013,8.13333,69,2.5,2,5.56938,1.425,3: Moderate in-game text - needs crib sheet or paste ups,394,11,21,39,
170513,boardgameexpansion,Munchkin Stocking Stuffers,3,6,90,10,2014,6.22576,33,1.5,2,5.50656,1.85595,1: No necessary in-game text,186,7,5,36,
170570,boardgameexpansion,Krosmaster: Arena – Dark Heroes,2,2,60,14,2014,7.62035,67,2.0,3,5.55544,1.16304,1: No necessary in-game text,498,11,8,21,
170671,boardgameexpansion,Raid & Trade: Cora the Specialist,3,5,90,12,2015,6.53226,31,2.5,2,5.50616,2.3859,1: No necessary in-game text,280,19,1,4,
170728,boardgameexpansion,Star Wars: X-Wing Miniatures Game – Imperial Raider Expansion Pack,2,0,60,14,2015,7.98738,309,2.6,5,5.77215,1.36258,1: No necessary in-game text,1996,13,67,195,
170801,boardgameexpansion,Heroes Wanted: Breaking News,1,5,60,14,2015,7.28611,90,2.4,5,5.56349,1.57302,1: No necessary in-game text,730,39,6,30,
170813,boardgameexpansion,Francis Drake: The Expansions,2,6,90,14,2015,7.42717,219,2.5,8,5.66125,1.39004,1: No necessary in-game text,1513,46,50,111,
170855,boardgameexpansion,Exodus: Edge of Extinction,1,6,120,14,2015,7.85844,302,3.25,16,5.76326,1.3036,3: Moderate in-game text - needs crib sheet or paste ups,1207,50,20,107,
170959,boardgameexpansion,Descent: Journeys in the Dark (Second Edition) – Nature's Ire,1,4,150,14,2014,7.8832,392,2.6,5,5.80053,1.42401,4: Extensive use of text - massive conversion needed to be playable,2525,29,62,252,
171007,boardgameexpansion,Suburbia 5★,1,5,90,8,2015,6.93131,728,2.9444,18,5.83511,1.53767,2: Some necessary text - easily memorized or small crib sheet,3217,96,45,318,
171008,boardgameexpansion,Doomtown: Reloaded – Election Day Slaughter,2,4,30,14,2015,7.87052,120,2.8182,11,5.61361,1.23079,1: No necessary in-game text,1151,43,5,24,
171033,boardgameexpansion,DC Deck-Building Game: Crisis Expansion Pack 2,1,5,120,15,2015,7.44569,595,2.3077,13,5.84874,1.33044,4: Extensive use of text - massive conversion needed to be playable,2514,24,30,111,
171044,boardgameexpansion,Machi Koro: Fabrique de jouets du Père Noël,2,4,30,7,2014,5.83947,38,1.3333,3,5.50565,1.98064,1: No necessary in-game text,166,10,22,49,
171046,boardgameexpansion,Ancient Terrible Things: The Lost Charter,1,5,60,8,2015,6.92554,282,2.0,6,5.64753,1.36805,1: No necessary in-game text,1410,54,35,110,
171228,boardgameexpansion,Sons of Anarchy: Men of Mayhem – Calaveras Club Expansion,3,5,120,14,2015,7.53045,337,2.8333,6,5.74356,1.16602,2: Some necessary text - easily memorized or small crib sheet,1672,47,22,55,
171271,boardgameexpansion,Hoyuk: Anatolia,2,5,90,10,2015,6.86314,35,2.5,2,5.50932,2.03127,1: No necessary in-game text,270,21,3,21,
171290,boardgameexpansion,Brew Crafters: Marketing Basics,2,5,90,13,2014,7.352,45,1.5,2,5.53636,1.17629,1: No necessary in-game text,274,9,43,77,
171305,boardgameexpansion,Anno Domini: Mixed Edition,2,8,30,10,2014,6.51515,33,1.5,2,5.51469,1.03897,3: Moderate in-game text - needs crib sheet or paste ups,283,87,0,10,
171315,boardgameexpansion,Descent: Journeys in the Dark (Second Edition) – Visions of Dawn,2,5,120,14,2015,8.06945,329,3.0,2,5.76189,1.36288,1: No necessary in-game text,2245,14,75,272,
171426,boardgameexpansion,Snowdonia: Pen-y-Gwryd Hotel,1,5,90,10,2014,7.41389,36,3.0,1,5.52626,1.52213,1: No necessary in-game text,397,59,14,33,
171490,boardgameexpansion,Heroes Wanted: Dice Promo Card,1,5,60,13,2015,6.74324,37,3.0,3,5.51621,1.76153,1: No necessary in-game text,293,45,4,26,
171560,boardgameexpansion,Super Dungeon Explore: Ser Snapjaw,2,6,90,10,2015,7.33962,53,2.6667,3,5.53618,1.71501,1: No necessary in-game text,552,11,10,26,
171661,boardgameexpansion,Tiny Epic Galaxies: Satellites & Super Weapons Mini Expansion,2,5,30,13,2015,7.13246,623,2.1053,19,5.82651,1.29027,2: Some necessary text - easily memorized or small crib sheet,4506,53,53,193,
171712,boardgameexpansion,Super Dungeon Explore: Mistmourn Coast Warband,0,0,120,0,2015,7.29657,102,2.0,4,5.56768,1.71953,1: No necessary in-game text,905,17,7,27,
171818,boardgameexpansion,Pathfinder Adventure Card Game: Wrath of the Righteous Adventure Deck 2 – Sword of Valor,1,4,90,10,2015,7.75354,144,2.3333,3,5.62862,1.61315,1: No necessary in-game text,1441,39,15,51,
171865,boardgameexpansion,Sons of Anarchy: Men of Mayhem – Grim Bastards Club Expansion,3,5,120,14,2014,7.44822,297,2.8333,6,5.71286,1.27591,2: Some necessary text - easily memorized or small crib sheet,1439,46,22,49,
171881,boardgameexpansion,Formula D: Circuits 6 – Austin & Nevada Ride,2,10,60,14,2015,7.73037,327,2.0,9,5.74992,1.225,1: No necessary in-game text,1964,26,73,208,
171897,boardgameexpansion,Zug um Zug: Deutschland – Deutschland 1902,2,5,45,8,2015,7.77074,149,2.0,5,5.62404,1.28922,1: No necessary in-game text,634,3,19,83,
171915,boardgameexpansion,Dominion: Adventures,2,4,30,14,2015,8.09931,3457,2.7209,86,7.00013,1.24722,4: Extensive use of text - massive conversion needed to be playable,11641,83,255,1151,
171957,boardgameexpansion,Darkest Night: Enchanter Promo,1,4,150,12,2014,7.52179,39,3.0,2,5.53146,1.51788,1: No necessary in-game text,283,15,4,8,
171965,boardgameexpansion,Sentinels of the Multiverse: Villains of the Multiverse,2,5,60,8,2015,7.81879,603,2.8,10,5.94869,1.40488,4: Extensive use of text - massive conversion needed to be playable,3302,61,44,179,
172015,boardgameexpansion,Bullfrogs: Solitaire Variant Expansion,1,1,15,10,2015,6.92034,59,2.0,3,5.53246,1.35731,1: No necessary in-game text,324,14,5,23,
172154,boardgameexpansion,Fief: France 1429 – Expansions Pack,3,6,120,13,2015,7.95923,224,3.5385,13,5.7128,1.33879,1: No necessary in-game text,1352,30,14,47,
172170,boardgameexpansion,Conan: Khitai,2,5,90,14,2017,8.24791,187,3.0,3,5.65932,1.30184,1: No necessary in-game text,1857,24,40,144,
172193,boardgameexpansion,Spyfall: Ice Hockey Stadium promo cards,3,8,15,12,2015,6.85179,56,1.0,4,5.53093,1.97737,2: Some necessary text - easily memorized or small crib sheet,229,15,44,78,
172227,boardgameexpansion,Lords of Xidit: Bonus Titans Promo,3,5,90,14,2015,7.00526,116,2.5,4,5.56935,1.51344,1: No necessary in-game text,565,32,17,41,
172365,boardgameexpansion,Assault on Doomrock: Doompocalypse,1,4,150,12,2015,7.41336,222,3.4615,13,5.66507,1.48691,4: Extensive use of text - massive conversion needed to be playable,846,63,9,44,
172380,boardgameexpansion,Camel Up: Supercup,2,10,45,8,2015,7.32493,2630,1.7326,86,6.44292,1.16473,1: No necessary in-game text,9220,121,76,350,
172404,boardgameexpansion,Android: Netrunner – Breaker Bay,2,2,45,14,2015,8.25244,205,3.6667,3,5.71338,1.38865,4: Extensive use of text - massive conversion needed to be playable,2327,18,44,110,
172505,boardgameexpansion,Istanbul: Mocha & Baksheesh,2,5,60,10,2015,7.8871,3391,2.7308,104,6.88921,1.10676,2: Some necessary text - easily memorized or small crib sheet,10264,104,150,533,
172561,boardgameexpansion,Quartermaster General: Air Marshal,2,6,90,12,2015,7.66249,297,2.4118,17,5.74418,1.33357,1: No necessary in-game text,832,30,11,58,
172574,boardgameexpansion,Pocket Imperium: Mech Worlds,2,4,45,12,2015,6.25556,54,2.0,1,5.51168,1.62431,1: No necessary in-game text,471,31,4,17,
172589,boardgameexpansion,BattleLore: Second Edition – Great Dragon Reinforcement Pack,2,2,90,14,2015,7.81943,285,2.5,10,5.73349,1.23246,3: Moderate in-game text - needs crib sheet or paste ups,1837,29,89,142,
172590,boardgameexpansion,BattleLore: Second Edition – Mountain Giant Reinforcement Pack,2,2,90,14,2015,7.83012,270,2.7143,7,5.71808,1.22674,1: No necessary in-game text,1837,29,77,130,
172592,boardgameexpansion,Dominion: Alchemisten & Reiche Ernte – Mixbox,2,4,45,13,2014,7.45404,178,1.8,5,5.63898,1.22275,3: Moderate in-game text - needs crib sheet or paste ups,831,6,4,55,
172619,boardgameexpansion,Adventure Time Card Wars: Hero Pack #1,2,2,30,10,2015,6.92105,76,1.5,2,5.53201,1.64647,1: No necessary in-game text,358,4,5,26,
172620,boardgameexpansion,Android: Netrunner – Chrome City,2,2,45,14,2015,8.19581,179,3.0,2,5.68593,1.466,4: Extensive use of text - massive conversion needed to be playable,2055,13,55,131,
172637,boardgameexpansion,Hostage Negotiator: Abductor Pack 1,1,1,30,15,2015,7.22498,448,2.1111,9,5.76159,1.1345,3: Moderate in-game text - needs crib sheet or paste ups,3339,77,12,50,
172638,boardgameexpansion,Hostage Negotiator: Abductor Pack 2,1,1,30,15,2015,7.27136,367,2.2857,7,5.72375,1.16795,3: Moderate in-game text - needs crib sheet or paste ups,3178,80,12,46,
172659,boardgameexpansion,Trickerion: Dahlgaard's Gifts,2,4,120,14,2015,8.15284,1242,4.0526,38,6.4106,1.29018,4: Extensive use of text - massive conversion needed to be playable,6628,73,61,165,
172663,boardgameexpansion,Fidelitas: Promo Cards,2,4,40,10,2015,6.14091,55,1.8,5,5.51531,1.4661,3: Moderate in-game text - needs crib sheet or paste ups,262,22,0,6,
172680,boardgameexpansion,The Lord of the Rings: The Card Game – The Wastes of Eriador,1,2,60,12,2015,7.93612,171,3.1429,7,5.65638,1.40861,4: Extensive use of text - massive conversion needed to be playable,2137,17,44,101,
172784,boardgameexpansion,Conan: Stygia,2,5,90,14,2017,8.12767,186,3.0,3,5.65575,1.36483,2: Some necessary text - easily memorized or small crib sheet,1811,22,41,150,
172790,boardgameexpansion,Neuroshima Hex! 3.0: Uranopolis,2,4,60,10,2015,7.63232,436,2.75,8,5.81681,1.28174,1: No necessary in-game text,2419,30,8,74,
172873,boardgameexpansion,The Red Dragon Inn: Eve's Mystery Mead,2,4,60,13,2014,7.12821,39,2.0,1,5.5219,2.04976,1: No necessary in-game text,263,12,18,69,
172904,boardgameexpansion,Relic: Halls of Terra,2,4,180,14,2015,7.42013,315,2.8,10,5.69241,1.33012,4: Extensive use of text - massive conversion needed to be playable,1816,33,38,122,
173024,boardgameexpansion,Historia: Capitals Expansion,1,6,120,14,2015,6.5675,40,2.4,5,5.51867,1.21252,1: No necessary in-game text,341,10,12,23,
173025,boardgameexpansion,Historia: Path of Destiny Expansion,1,6,120,14,2015,6.44118,34,3.0,2,5.51403,1.62139,1: No necessary in-game text,339,13,11,23,
173076,boardgameexpansion,"Pathfinder Adventure Card Game: Skull & Shackles – ""Goblin Lockpick"" Promo Card",1,6,90,10,2015,7.3,33,3.0,1,5.52409,1.87229,1: No necessary in-game text,256,10,19,28,
173077,boardgameexpansion,"Pathfinder Adventure Card Game: Skull & Shackles – ""Vomit Twin"" Promo Card",1,6,90,10,2015,7.49429,35,3.0,1,5.52863,1.89962,1: No necessary in-game text,253,9,20,31,
173318,boardgameexpansion,Doomtown: Reloaded – Faith and Fear,2,0,30,0,2015,7.85249,122,3.2,5,5.61744,1.24303,1: No necessary in-game text,1105,45,8,33,
173362,boardgameexpansion,King of New York: St. George Theater,2,6,40,10,2015,7.03125,48,3.0,1,5.52661,1.56593,3: Moderate in-game text - needs crib sheet or paste ups,351,32,24,63,
